"FULL_family_count","closure_count","equivalence_valid","instance_id","panel","reason"
"1","2","True","B_o044_r05577","B","closure_count>1"
"1","2","True","B_o044_r05578","B","closure_count>1"
"1","2","True","B_o044_r05579","B","closure_count>1"
"1","2","True","B_o044_r05580","B","closure_count>1"
"1","2","True","B_o044_r05583","B","closure_count>1"
"1","2","True","B_o044_r05584","B","closure_count>1"
"1","2","True","B_o044_r05589","B","closure_count>1"
"1","2","True","B_o044_r05590","B","closure_count>1"
"1","2","True","B_o044_r05593","B","closure_count>1"
"1","3","True","B_o044_r05595","B","closure_count>1"
"1","2","True","B_o044_r05596","B","closure_count>1"
"1","2","True","B_o044_r05599","B","closure_count>1"
"1","4","True","B_o044_r05601","B","closure_count>1"
"1","3","True","B_o044_r05602","B","closure_count>1"
"1","3","True","B_o044_r05605","B","closure_count>1"
"1","2","True","B_o044_r05606","B","closure_count>1"
"1","4","True","B_o044_r05607","B","closure_count>1"
"1","3","True","B_o044_r05608","B","closure_count>1"
"1","2","True","B_o045_r05656","B","closure_count>1"
"1","2","True","B_o045_r05660","B","closure_count>1"
"1","3","True","B_o045_r05662","B","closure_count>1"
"1","2","True","B_o045_r05663","B","closure_count>1"
"1","2","True","B_o045_r05664","B","closure_count>1"
"1","2","True","B_o045_r05680","B","closure_count>1"
"1","2","True","B_o045_r05684","B","closure_count>1"
"1","3","True","B_o045_r05686","B","closure_count>1"
"1","2","True","B_o045_r05687","B","closure_count>1"
"1","2","True","B_o045_r05688","B","closure_count>1"
"1","2","True","B_o045_r05697","B","closure_count>1"
"1","2","True","B_o045_r05698","B","closure_count>1"
"1","2","True","B_o045_r05699","B","closure_count>1"
"1","2","True","B_o045_r05700","B","closure_count>1"
"1","2","True","B_o045_r05703","B","closure_count>1"
"1","2","True","B_o045_r05704","B","closure_count>1"
"1","2","True","B_o045_r05708","B","closure_count>1"
"1","2","True","B_o045_r05709","B","closure_count>1"
"1","4","True","B_o045_r05710","B","closure_count>1"
"1","2","True","B_o045_r05711","B","closure_count>1"
"1","2","True","B_o045_r05712","B","closure_count>1"
"1","2","True","B_o045_r05716","B","closure_count>1"
"1","3","True","B_o045_r05722","B","closure_count>1"
"1","2","True","B_o045_r05726","B","closure_count>1"
"1","3","True","B_o045_r05728","B","closure_count>1"
"1","2","True","B_o045_r05738","B","closure_count>1"
"1","3","True","B_o045_r05740","B","closure_count>1"
"1","2","True","B_o045_r05741","B","closure_count>1"
"1","2","True","B_o045_r05742","B","closure_count>1"
"1","2","True","B_o045_r05744","B","closure_count>1"
"1","4","True","B_o045_r05746","B","closure_count>1"
"1","2","True","B_o045_r05747","B","closure_count>1"
"1","2","True","B_o045_r05748","B","closure_count>1"
"1","3","True","B_o045_r05750","B","closure_count>1"
"1","4","True","B_o045_r05752","B","closure_count>1"
"1","2","True","B_o045_r05753","B","closure_count>1"
"1","2","True","B_o045_r05754","B","closure_count>1"
"1","2","True","B_o045_r05755","B","closure_count>1"
"1","2","True","B_o045_r05756","B","closure_count>1"
"1","2","True","B_o045_r05757","B","closure_count>1"
"1","2","True","B_o045_r05758","B","closure_count>1"
"1","2","True","B_o045_r05759","B","closure_count>1"
"1","2","True","B_o045_r05760","B","closure_count>1"
"1","2","True","B_o046_r05776","B","closure_count>1"
"1","2","True","B_o046_r05800","B","closure_count>1"
"1","2","True","B_o046_r05811","B","closure_count>1"
"1","2","True","B_o046_r05813","B","closure_count>1"
"1","3","True","B_o046_r05817","B","closure_count>1"
"1","2","True","B_o046_r05818","B","closure_count>1"
"1","3","True","B_o046_r05819","B","closure_count>1"
"1","2","True","B_o046_r05820","B","closure_count>1"
"1","2","True","B_o046_r05823","B","closure_count>1"
"1","2","True","B_o046_r05824","B","closure_count>1"
"1","2","True","B_o046_r05829","B","closure_count>1"
"1","2","True","B_o046_r05830","B","closure_count>1"
"1","2","True","B_o046_r05835","B","closure_count>1"
"1","2","True","B_o046_r05836","B","closure_count>1"
"1","3","True","B_o046_r05841","B","closure_count>1"
"1","3","True","B_o046_r05842","B","closure_count>1"
"1","2","True","B_o046_r05845","B","closure_count>1"
"1","2","True","B_o046_r05846","B","closure_count>1"
"1","3","True","B_o046_r05847","B","closure_count>1"
"1","3","True","B_o046_r05848","B","closure_count>1"
"1","2","True","B_o046_r05851","B","closure_count>1"
"1","2","True","B_o046_r05852","B","closure_count>1"
"1","3","True","B_o046_r05853","B","closure_count>1"
"1","3","True","B_o046_r05854","B","closure_count>1"
"1","2","True","B_o046_r05855","B","closure_count>1"
"1","2","True","B_o046_r05856","B","closure_count>1"
"1","2","True","B_o046_r05857","B","closure_count>1"
"1","2","True","B_o046_r05858","B","closure_count>1"
"1","5","True","B_o046_r05859","B","closure_count>1"
"1","3","True","B_o046_r05860","B","closure_count>1"
"1","2","True","B_o046_r05861","B","closure_count>1"
"1","2","True","B_o046_r05862","B","closure_count>1"
"1","2","True","B_o046_r05863","B","closure_count>1"
"1","2","True","B_o046_r05864","B","closure_count>1"
"1","6","True","B_o046_r05865","B","closure_count>1"
"1","4","True","B_o046_r05866","B","closure_count>1"
"1","2","True","B_o046_r05867","B","closure_count>1"
"1","2","True","B_o046_r05868","B","closure_count>1"
"1","3","True","B_o046_r05869","B","closure_count>1"
"1","3","True","B_o046_r05870","B","closure_count>1"
"1","4","True","B_o046_r05871","B","closure_count>1"
"1","4","True","B_o046_r05872","B","closure_count>1"
"1","2","True","B_o046_r05873","B","closure_count>1"
"1","2","True","B_o046_r05874","B","closure_count>1"
"1","5","True","B_o046_r05875","B","closure_count>1"
"1","5","True","B_o046_r05876","B","closure_count>1"
"1","6","True","B_o046_r05877","B","closure_count>1"
"1","6","True","B_o046_r05878","B","closure_count>1"
"1","5","True","B_o046_r05879","B","closure_count>1"
"1","5","True","B_o046_r05880","B","closure_count>1"
"1","2","True","B_o047_r05896","B","closure_count>1"
"1","2","True","B_o047_r05920","B","closure_count>1"
"1","2","True","B_o047_r05931","B","closure_count>1"
"1","2","True","B_o047_r05933","B","closure_count>1"
"1","3","True","B_o047_r05937","B","closure_count>1"
"1","2","True","B_o047_r05938","B","closure_count>1"
"1","3","True","B_o047_r05939","B","closure_count>1"
"1","2","True","B_o047_r05940","B","closure_count>1"
"1","2","True","B_o047_r05943","B","closure_count>1"
"1","2","True","B_o047_r05944","B","closure_count>1"
"1","2","True","B_o047_r05949","B","closure_count>1"
"1","2","True","B_o047_r05950","B","closure_count>1"
"1","2","True","B_o047_r05955","B","closure_count>1"
"1","2","True","B_o047_r05956","B","closure_count>1"
"1","3","True","B_o047_r05961","B","closure_count>1"
"1","3","True","B_o047_r05962","B","closure_count>1"
"1","2","True","B_o047_r05965","B","closure_count>1"
"1","2","True","B_o047_r05966","B","closure_count>1"
"1","3","True","B_o047_r05967","B","closure_count>1"
"1","3","True","B_o047_r05968","B","closure_count>1"
"1","2","True","B_o047_r05971","B","closure_count>1"
"1","2","True","B_o047_r05972","B","closure_count>1"
"1","3","True","B_o047_r05973","B","closure_count>1"
"1","3","True","B_o047_r05974","B","closure_count>1"
"1","2","True","B_o047_r05975","B","closure_count>1"
"1","2","True","B_o047_r05976","B","closure_count>1"
"1","2","True","B_o047_r05979","B","closure_count>1"
"1","2","True","B_o047_r05985","B","closure_count>1"
"1","2","True","B_o047_r05995","B","closure_count>1"
"1","2","True","B_o047_r05996","B","closure_count>1"
"1","2","True","B_o047_r05997","B","closure_count>1"
"1","2","True","B_o047_r05998","B","closure_count>1"
"1","2","True","B_o047_r05999","B","closure_count>1"
"1","2","True","B_o047_r06000","B","closure_count>1"
"1","2","True","B_o048_r06016","B","closure_count>1"
"1","2","True","B_o048_r06040","B","closure_count>1"
"1","2","True","B_o048_r06051","B","closure_count>1"
"1","2","True","B_o048_r06053","B","closure_count>1"
"1","3","True","B_o048_r06057","B","closure_count>1"
"1","2","True","B_o048_r06058","B","closure_count>1"
"1","3","True","B_o048_r06059","B","closure_count>1"
"1","2","True","B_o048_r06060","B","closure_count>1"
"1","2","True","B_o048_r06063","B","closure_count>1"
"1","2","True","B_o048_r06064","B","closure_count>1"
"1","2","True","B_o048_r06069","B","closure_count>1"
"1","2","True","B_o048_r06070","B","closure_count>1"
"1","2","True","B_o048_r06075","B","closure_count>1"
"1","2","True","B_o048_r06076","B","closure_count>1"
"1","3","True","B_o048_r06081","B","closure_count>1"
"1","3","True","B_o048_r06082","B","closure_count>1"
"1","2","True","B_o048_r06085","B","closure_count>1"
"1","2","True","B_o048_r06086","B","closure_count>1"
"1","3","True","B_o048_r06087","B","closure_count>1"
"1","3","True","B_o048_r06088","B","closure_count>1"
"1","2","True","B_o048_r06091","B","closure_count>1"
"1","2","True","B_o048_r06092","B","closure_count>1"
"1","3","True","B_o048_r06093","B","closure_count>1"
"1","3","True","B_o048_r06094","B","closure_count>1"
"1","2","True","B_o048_r06095","B","closure_count>1"
"1","2","True","B_o048_r06096","B","closure_count>1"
"1","2","True","B_o048_r06099","B","closure_count>1"
"1","2","True","B_o048_r06105","B","closure_count>1"
"1","2","True","B_o048_r06115","B","closure_count>1"
"1","2","True","B_o048_r06116","B","closure_count>1"
"1","2","True","B_o048_r06117","B","closure_count>1"
"1","2","True","B_o048_r06118","B","closure_count>1"
"1","2","True","B_o048_r06119","B","closure_count>1"
"1","2","True","B_o048_r06120","B","closure_count>1"
"1","2","True","B_o049_r06136","B","closure_count>1"
"1","2","True","B_o049_r06160","B","closure_count>1"
"1","2","True","B_o049_r06171","B","closure_count>1"
"1","2","True","B_o049_r06173","B","closure_count>1"
"1","3","True","B_o049_r06177","B","closure_count>1"
"1","2","True","B_o049_r06178","B","closure_count>1"
"1","3","True","B_o049_r06179","B","closure_count>1"
"1","2","True","B_o049_r06180","B","closure_count>1"
"1","2","True","B_o049_r06183","B","closure_count>1"
"1","2","True","B_o049_r06184","B","closure_count>1"
"1","2","True","B_o049_r06189","B","closure_count>1"
"1","2","True","B_o049_r06190","B","closure_count>1"
"1","2","True","B_o049_r06193","B","closure_count>1"
"1","5","True","B_o049_r06195","B","closure_count>1"
"1","2","True","B_o049_r06196","B","closure_count>1"
"1","2","True","B_o049_r06199","B","closure_count>1"
"1","6","True","B_o049_r06201","B","closure_count>1"
"1","3","True","B_o049_r06202","B","closure_count>1"
"1","3","True","B_o049_r06205","B","closure_count>1"
"1","2","True","B_o049_r06206","B","closure_count>1"
"1","4","True","B_o049_r06207","B","closure_count>1"
"1","3","True","B_o049_r06208","B","closure_count>1"
"1","2","True","B_o049_r06219","B","closure_count>1"
"1","2","True","B_o049_r06225","B","closure_count>1"
"1","2","True","B_o050_r06256","B","closure_count>1"
"1","2","True","B_o050_r06280","B","closure_count>1"
"1","2","True","B_o050_r06291","B","closure_count>1"
"1","2","True","B_o050_r06293","B","closure_count>1"
"1","3","True","B_o050_r06297","B","closure_count>1"
"1","2","True","B_o050_r06298","B","closure_count>1"
"1","3","True","B_o050_r06299","B","closure_count>1"
"1","2","True","B_o050_r06300","B","closure_count>1"
"1","2","True","B_o050_r06303","B","closure_count>1"
"1","2","True","B_o050_r06304","B","closure_count>1"
"1","2","True","B_o050_r06309","B","closure_count>1"
"1","2","True","B_o050_r06310","B","closure_count>1"
"1","2","True","B_o050_r06313","B","closure_count>1"
"1","5","True","B_o050_r06315","B","closure_count>1"
"1","2","True","B_o050_r06316","B","closure_count>1"
"1","2","True","B_o050_r06319","B","closure_count>1"
"1","6","True","B_o050_r06321","B","closure_count>1"
"1","3","True","B_o050_r06322","B","closure_count>1"
"1","3","True","B_o050_r06325","B","closure_count>1"
"1","2","True","B_o050_r06326","B","closure_count>1"
"1","4","True","B_o050_r06327","B","closure_count>1"
"1","3","True","B_o050_r06328","B","closure_count>1"
"1","2","True","B_o050_r06339","B","closure_count>1"
"1","2","True","B_o050_r06345","B","closure_count>1"
"1","2","True","B_o051_r06376","B","closure_count>1"
"1","2","True","B_o051_r06380","B","closure_count>1"
"1","3","True","B_o051_r06382","B","closure_count>1"
"1","2","True","B_o051_r06383","B","closure_count>1"
"1","2","True","B_o051_r06384","B","closure_count>1"
"1","2","True","B_o051_r06400","B","closure_count>1"
"1","2","True","B_o051_r06404","B","closure_count>1"
"1","3","True","B_o051_r06406","B","closure_count>1"
"1","2","True","B_o051_r06407","B","closure_count>1"
"1","2","True","B_o051_r06408","B","closure_count>1"
"1","2","True","B_o051_r06411","B","closure_count>1"
"1","2","True","B_o051_r06413","B","closure_count>1"
"1","3","True","B_o051_r06417","B","closure_count>1"
"1","2","True","B_o051_r06418","B","closure_count>1"
"1","3","True","B_o051_r06419","B","closure_count>1"
"1","2","True","B_o051_r06420","B","closure_count>1"
"1","2","True","B_o051_r06423","B","closure_count>1"
"1","2","True","B_o051_r06424","B","closure_count>1"
"1","2","True","B_o051_r06428","B","closure_count>1"
"1","2","True","B_o051_r06429","B","closure_count>1"
"1","4","True","B_o051_r06430","B","closure_count>1"
"1","2","True","B_o051_r06431","B","closure_count>1"
"1","2","True","B_o051_r06432","B","closure_count>1"
"1","2","True","B_o051_r06435","B","closure_count>1"
"1","2","True","B_o051_r06436","B","closure_count>1"
"1","2","True","B_o051_r06441","B","closure_count>1"
"1","3","True","B_o051_r06442","B","closure_count>1"
"1","2","True","B_o051_r06446","B","closure_count>1"
"1","3","True","B_o051_r06448","B","closure_count>1"
"1","2","True","B_o051_r06458","B","closure_count>1"
"1","2","True","B_o051_r06459","B","closure_count>1"
"1","3","True","B_o051_r06460","B","closure_count>1"
"1","2","True","B_o051_r06461","B","closure_count>1"
"1","2","True","B_o051_r06462","B","closure_count>1"
"1","2","True","B_o051_r06464","B","closure_count>1"
"1","2","True","B_o051_r06465","B","closure_count>1"
"1","4","True","B_o051_r06466","B","closure_count>1"
"1","2","True","B_o051_r06467","B","closure_count>1"
"1","2","True","B_o051_r06468","B","closure_count>1"
"1","3","True","B_o051_r06470","B","closure_count>1"
"1","4","True","B_o051_r06472","B","closure_count>1"
"1","2","True","B_o051_r06473","B","closure_count>1"
"1","2","True","B_o051_r06474","B","closure_count>1"
"1","2","True","B_o051_r06475","B","closure_count>1"
"1","2","True","B_o051_r06476","B","closure_count>1"
"1","2","True","B_o051_r06477","B","closure_count>1"
"1","2","True","B_o051_r06478","B","closure_count>1"
"1","2","True","B_o051_r06479","B","closure_count>1"
"1","2","True","B_o051_r06480","B","closure_count>1"
"1","2","True","B_o052_r06496","B","closure_count>1"
"1","2","True","B_o052_r06498","B","closure_count>1"
"1","2","True","B_o052_r06520","B","closure_count>1"
"1","2","True","B_o052_r06522","B","closure_count>1"
"1","2","True","B_o052_r06538","B","closure_count>1"
"1","2","True","B_o052_r06540","B","closure_count>1"
"1","2","True","B_o052_r06541","B","closure_count>1"
"1","3","True","B_o052_r06543","B","closure_count>1"
"1","2","True","B_o052_r06544","B","closure_count>1"
"1","2","True","B_o052_r06547","B","closure_count>1"
"1","3","True","B_o052_r06549","B","closure_count>1"
"1","2","True","B_o052_r06550","B","closure_count>1"
"1","2","True","B_o052_r06553","B","closure_count>1"
"1","2","True","B_o052_r06555","B","closure_count>1"
"1","2","True","B_o052_r06556","B","closure_count>1"
"1","2","True","B_o052_r06558","B","closure_count>1"
"1","2","True","B_o052_r06559","B","closure_count>1"
"1","2","True","B_o052_r06561","B","closure_count>1"
"1","3","True","B_o052_r06562","B","closure_count>1"
"1","3","True","B_o052_r06564","B","closure_count>1"
"1","5","True","B_o052_r06565","B","closure_count>1"
"1","2","True","B_o052_r06566","B","closure_count>1"
"1","6","True","B_o052_r06567","B","closure_count>1"
"1","3","True","B_o052_r06568","B","closure_count>1"
"1","2","True","B_o052_r06569","B","closure_count>1"
"1","2","True","B_o052_r06570","B","closure_count>1"
"1","2","True","B_o052_r06589","B","closure_count>1"
"1","2","True","B_o052_r06591","B","closure_count>1"
"1","2","True","B_o053_r06616","B","closure_count>1"
"1","2","True","B_o053_r06618","B","closure_count>1"
"1","2","True","B_o053_r06640","B","closure_count>1"
"1","2","True","B_o053_r06642","B","closure_count>1"
"1","2","True","B_o053_r06658","B","closure_count>1"
"1","2","True","B_o053_r06660","B","closure_count>1"
"1","2","True","B_o053_r06661","B","closure_count>1"
"1","3","True","B_o053_r06663","B","closure_count>1"
"1","2","True","B_o053_r06664","B","closure_count>1"
"1","2","True","B_o053_r06667","B","closure_count>1"
"1","3","True","B_o053_r06669","B","closure_count>1"
"1","2","True","B_o053_r06670","B","closure_count>1"
"1","2","True","B_o053_r06673","B","closure_count>1"
"1","2","True","B_o053_r06675","B","closure_count>1"
"1","2","True","B_o053_r06676","B","closure_count>1"
"1","2","True","B_o053_r06678","B","closure_count>1"
"1","2","True","B_o053_r06679","B","closure_count>1"
"1","2","True","B_o053_r06681","B","closure_count>1"
"1","3","True","B_o053_r06682","B","closure_count>1"
"1","3","True","B_o053_r06684","B","closure_count>1"
"1","5","True","B_o053_r06685","B","closure_count>1"
"1","2","True","B_o053_r06686","B","closure_count>1"
"1","6","True","B_o053_r06687","B","closure_count>1"
"1","3","True","B_o053_r06688","B","closure_count>1"
"1","2","True","B_o053_r06689","B","closure_count>1"
"1","2","True","B_o053_r06690","B","closure_count>1"
"1","2","True","B_o053_r06709","B","closure_count>1"
"1","2","True","B_o053_r06711","B","closure_count>1"
"1","2","True","B_o054_r06736","B","closure_count>1"
"1","2","True","B_o054_r06738","B","closure_count>1"
"1","2","True","B_o054_r06740","B","closure_count>1"
"1","3","True","B_o054_r06742","B","closure_count>1"
"1","2","True","B_o054_r06743","B","closure_count>1"
"1","3","True","B_o054_r06744","B","closure_count>1"
"1","2","True","B_o054_r06760","B","closure_count>1"
"1","2","True","B_o054_r06762","B","closure_count>1"
"1","2","True","B_o054_r06764","B","closure_count>1"
"1","3","True","B_o054_r06766","B","closure_count>1"
"1","2","True","B_o054_r06767","B","closure_count>1"
"1","3","True","B_o054_r06768","B","closure_count>1"
"1","2","True","B_o054_r06778","B","closure_count>1"
"1","2","True","B_o054_r06780","B","closure_count>1"
"1","2","True","B_o054_r06781","B","closure_count>1"
"1","3","True","B_o054_r06783","B","closure_count>1"
"1","2","True","B_o054_r06784","B","closure_count>1"
"1","2","True","B_o054_r06787","B","closure_count>1"
"1","2","True","B_o054_r06788","B","closure_count>1"
"1","3","True","B_o054_r06789","B","closure_count>1"
"1","4","True","B_o054_r06790","B","closure_count>1"
"1","2","True","B_o054_r06791","B","closure_count>1"
"1","2","True","B_o054_r06792","B","closure_count>1"
"1","2","True","B_o054_r06796","B","closure_count>1"
"1","2","True","B_o054_r06798","B","closure_count>1"
"1","3","True","B_o054_r06802","B","closure_count>1"
"1","3","True","B_o054_r06804","B","closure_count>1"
"1","2","True","B_o054_r06805","B","closure_count>1"
"1","2","True","B_o054_r06806","B","closure_count>1"
"1","2","True","B_o054_r06807","B","closure_count>1"
"1","3","True","B_o054_r06808","B","closure_count>1"
"1","2","True","B_o054_r06809","B","closure_count>1"
"1","2","True","B_o054_r06810","B","closure_count>1"
"1","2","True","B_o054_r06818","B","closure_count>1"
"1","3","True","B_o054_r06820","B","closure_count>1"
"1","2","True","B_o054_r06821","B","closure_count>1"
"1","3","True","B_o054_r06822","B","closure_count>1"
"1","2","True","B_o054_r06824","B","closure_count>1"
"1","4","True","B_o054_r06826","B","closure_count>1"
"1","2","True","B_o054_r06827","B","closure_count>1"
"1","4","True","B_o054_r06828","B","closure_count>1"
"1","2","True","B_o054_r06829","B","closure_count>1"
"1","3","True","B_o054_r06830","B","closure_count>1"
"1","2","True","B_o054_r06831","B","closure_count>1"
"1","4","True","B_o054_r06832","B","closure_count>1"
"1","3","True","B_o054_r06833","B","closure_count>1"
"1","3","True","B_o054_r06834","B","closure_count>1"
"1","2","True","B_o054_r06835","B","closure_count>1"
"1","2","True","B_o054_r06836","B","closure_count>1"
"1","2","True","B_o054_r06837","B","closure_count>1"
"1","2","True","B_o054_r06838","B","closure_count>1"
"1","2","True","B_o054_r06839","B","closure_count>1"
"1","2","True","B_o054_r06840","B","closure_count>1"
"1","2","True","B_o055_r06860","B","closure_count>1"
"1","2","True","B_o055_r06863","B","closure_count>1"
"1","2","True","B_o055_r06884","B","closure_count>1"
"1","2","True","B_o055_r06887","B","closure_count>1"
"1","2","True","B_o055_r06898","B","closure_count>1"
"1","2","True","B_o055_r06900","B","closure_count>1"
"1","2","True","B_o055_r06904","B","closure_count>1"
"1","2","True","B_o055_r06908","B","closure_count>1"
"1","4","True","B_o055_r06910","B","closure_count>1"
"1","2","True","B_o055_r06911","B","closure_count>1"
"1","2","True","B_o055_r06912","B","closure_count>1"
"1","2","True","B_o055_r06916","B","closure_count>1"
"1","2","True","B_o055_r06918","B","closure_count>1"
"1","3","True","B_o055_r06922","B","closure_count>1"
"1","3","True","B_o055_r06924","B","closure_count>1"
"1","2","True","B_o055_r06926","B","closure_count>1"
"1","3","True","B_o055_r06928","B","closure_count>1"
"1","2","True","B_o055_r06929","B","closure_count>1"
"1","2","True","B_o055_r06930","B","closure_count>1"
"1","2","True","B_o055_r06932","B","closure_count>1"
"1","3","True","B_o055_r06934","B","closure_count>1"
"1","2","True","B_o055_r06935","B","closure_count>1"
"1","2","True","B_o055_r06936","B","closure_count>1"
"1","2","True","B_o055_r06938","B","closure_count>1"
"1","3","True","B_o055_r06940","B","closure_count>1"
"1","2","True","B_o055_r06941","B","closure_count>1"
"1","4","True","B_o055_r06942","B","closure_count>1"
"1","2","True","B_o055_r06944","B","closure_count>1"
"1","4","True","B_o055_r06946","B","closure_count>1"
"1","2","True","B_o055_r06947","B","closure_count>1"
"1","5","True","B_o055_r06948","B","closure_count>1"
"1","3","True","B_o055_r06950","B","closure_count>1"
"1","4","True","B_o055_r06952","B","closure_count>1"
"1","3","True","B_o055_r06953","B","closure_count>1"
"1","3","True","B_o055_r06954","B","closure_count>1"
"1","2","True","B_o055_r06955","B","closure_count>1"
"1","4","True","B_o055_r06956","B","closure_count>1"
"1","2","True","B_o055_r06957","B","closure_count>1"
"1","5","True","B_o055_r06958","B","closure_count>1"
"1","4","True","B_o055_r06959","B","closure_count>1"
"1","4","True","B_o055_r06960","B","closure_count>1"
"1","2","True","B_o056_r06967","B","closure_count>1"
"1","2","True","B_o056_r06968","B","closure_count>1"
"1","2","True","B_o056_r06973","B","closure_count>1"
"1","2","True","B_o056_r06974","B","closure_count>1"
"1","2","True","B_o056_r06976","B","closure_count>1"
"1","2","True","B_o056_r07000","B","closure_count>1"
"1","2","True","B_o056_r07009","B","closure_count>1"
"1","2","True","B_o056_r07010","B","closure_count>1"
"1","2","True","B_o056_r07011","B","closure_count>1"
"1","2","True","B_o056_r07013","B","closure_count>1"
"1","2","True","B_o056_r07015","B","closure_count>1"
"1","2","True","B_o056_r07016","B","closure_count>1"
"1","3","True","B_o056_r07017","B","closure_count>1"
"1","2","True","B_o056_r07018","B","closure_count>1"
"1","3","True","B_o056_r07019","B","closure_count>1"
"1","2","True","B_o056_r07020","B","closure_count>1"
"1","4","True","B_o056_r07023","B","closure_count>1"
"1","4","True","B_o056_r07024","B","closure_count>1"
"1","2","True","B_o056_r07029","B","closure_count>1"
"1","2","True","B_o056_r07030","B","closure_count>1"
"1","2","True","B_o056_r07033","B","closure_count>1"
"1","2","True","B_o056_r07034","B","closure_count>1"
"1","2","True","B_o056_r07035","B","closure_count>1"
"1","2","True","B_o056_r07036","B","closure_count>1"
"1","2","True","B_o056_r07039","B","closure_count>1"
"1","2","True","B_o056_r07040","B","closure_count>1"
"1","4","True","B_o056_r07041","B","closure_count>1"
"1","4","True","B_o056_r07042","B","closure_count>1"
"1","2","True","B_o056_r07045","B","closure_count>1"
"1","2","True","B_o056_r07046","B","closure_count>1"
"1","6","True","B_o056_r07047","B","closure_count>1"
"1","6","True","B_o056_r07048","B","closure_count>1"
"1","2","True","B_o056_r07051","B","closure_count>1"
"1","2","True","B_o056_r07052","B","closure_count>1"
"1","3","True","B_o056_r07053","B","closure_count>1"
"1","3","True","B_o056_r07054","B","closure_count>1"
"1","2","True","B_o056_r07055","B","closure_count>1"
"1","2","True","B_o056_r07056","B","closure_count>1"
"1","3","True","B_o056_r07057","B","closure_count>1"
"1","3","True","B_o056_r07058","B","closure_count>1"
"1","5","True","B_o056_r07059","B","closure_count>1"
"1","3","True","B_o056_r07060","B","closure_count>1"
"1","2","True","B_o056_r07061","B","closure_count>1"
"1","2","True","B_o056_r07062","B","closure_count>1"
"1","3","True","B_o056_r07063","B","closure_count>1"
"1","3","True","B_o056_r07064","B","closure_count>1"
"1","7","True","B_o056_r07065","B","closure_count>1"
"1","5","True","B_o056_r07066","B","closure_count>1"
"1","2","True","B_o056_r07067","B","closure_count>1"
"1","2","True","B_o056_r07068","B","closure_count>1"
"1","3","True","B_o056_r07069","B","closure_count>1"
"1","3","True","B_o056_r07070","B","closure_count>1"
"1","8","True","B_o056_r07071","B","closure_count>1"
"1","8","True","B_o056_r07072","B","closure_count>1"
"1","2","True","B_o056_r07073","B","closure_count>1"
"1","2","True","B_o056_r07074","B","closure_count>1"
"1","5","True","B_o056_r07075","B","closure_count>1"
"1","5","True","B_o056_r07076","B","closure_count>1"
"1","10","True","B_o056_r07077","B","closure_count>1"
"1","10","True","B_o056_r07078","B","closure_count>1"
"1","5","True","B_o056_r07079","B","closure_count>1"
"1","5","True","B_o056_r07080","B","closure_count>1"
"1","2","True","B_o057_r07087","B","closure_count>1"
"1","2","True","B_o057_r07088","B","closure_count>1"
"1","2","True","B_o057_r07093","B","closure_count>1"
"1","2","True","B_o057_r07094","B","closure_count>1"
"1","2","True","B_o057_r07096","B","closure_count>1"
"1","2","True","B_o057_r07120","B","closure_count>1"
"1","2","True","B_o057_r07129","B","closure_count>1"
"1","2","True","B_o057_r07130","B","closure_count>1"
"1","2","True","B_o057_r07131","B","closure_count>1"
"1","2","True","B_o057_r07133","B","closure_count>1"
"1","2","True","B_o057_r07135","B","closure_count>1"
"1","2","True","B_o057_r07136","B","closure_count>1"
"1","3","True","B_o057_r07137","B","closure_count>1"
"1","2","True","B_o057_r07138","B","closure_count>1"
"1","3","True","B_o057_r07139","B","closure_count>1"
"1","2","True","B_o057_r07140","B","closure_count>1"
"1","4","True","B_o057_r07143","B","closure_count>1"
"1","4","True","B_o057_r07144","B","closure_count>1"
"1","2","True","B_o057_r07149","B","closure_count>1"
"1","2","True","B_o057_r07150","B","closure_count>1"
"1","2","True","B_o057_r07153","B","closure_count>1"
"1","2","True","B_o057_r07154","B","closure_count>1"
"1","2","True","B_o057_r07155","B","closure_count>1"
"1","2","True","B_o057_r07156","B","closure_count>1"
"1","2","True","B_o057_r07159","B","closure_count>1"
"1","2","True","B_o057_r07160","B","closure_count>1"
"1","4","True","B_o057_r07161","B","closure_count>1"
"1","4","True","B_o057_r07162","B","closure_count>1"
"1","2","True","B_o057_r07165","B","closure_count>1"
"1","2","True","B_o057_r07166","B","closure_count>1"
"1","6","True","B_o057_r07167","B","closure_count>1"
"1","6","True","B_o057_r07168","B","closure_count>1"
"1","2","True","B_o057_r07171","B","closure_count>1"
"1","2","True","B_o057_r07172","B","closure_count>1"
"1","3","True","B_o057_r07173","B","closure_count>1"
"1","3","True","B_o057_r07174","B","closure_count>1"
"1","2","True","B_o057_r07175","B","closure_count>1"
"1","2","True","B_o057_r07176","B","closure_count>1"
"1","2","True","B_o057_r07179","B","closure_count>1"
"1","2","True","B_o057_r07185","B","closure_count>1"
"1","2","True","B_o057_r07191","B","closure_count>1"
"1","2","True","B_o057_r07192","B","closure_count>1"
"1","2","True","B_o057_r07195","B","closure_count>1"
"1","2","True","B_o057_r07196","B","closure_count>1"
"1","3","True","B_o057_r07197","B","closure_count>1"
"1","3","True","B_o057_r07198","B","closure_count>1"
"1","2","True","B_o057_r07199","B","closure_count>1"
"1","2","True","B_o057_r07200","B","closure_count>1"
"1","2","True","B_o058_r07207","B","closure_count>1"
