"M_K_v2_hash","M_K_v2_serialized","instance_id","panel"
"a6e8f755912a2036daa82da85871299b04f26a37ce5645bead34dd133f460b87","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,3],[1,4],[2,1],[2,3],[2,4],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[1,3],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,1,3,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[1]},{""prefix"":[2,1],""argmin"":[3]},{""prefix"":[2,1,3],""argmin"":[4]},{""prefix"":[2,1,3,4],""argmin"":[]}]}","A_o002_r00037","A"
"aac920d42175c0111569e218d1d5ddf9eb4a6fdca7cd09bee48ecf84934b5f94","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,3],[1,4],[2,1],[2,3],[2,4],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[1,3],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,1,3,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[2],4,[1,3]],[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[1]},{""prefix"":[2,1],""argmin"":[3]},{""prefix"":[2,1,3],""argmin"":[4]},{""prefix"":[2,1,3,4],""argmin"":[]}]}","A_o002_r00038","A"
"eeeb84a07001d490acb2e41ca051999ffeb0b61ed70ee0adf318857cb3d31a80","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,4],[2,4],[3,1],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[3,1],[1,2],[3,2],[1,4],[2,4],[3,4]],""S_beta"":[3,1,2,4],""BETA_STATUS"":[""STRICT_PASS"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[3],4,[1,2]],[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[3]},{""prefix"":[3],""argmin"":[1]},{""prefix"":[3,1],""argmin"":[2]},{""prefix"":[3,1,2],""argmin"":[4]},{""prefix"":[3,1,2,4],""argmin"":[]}]}","A_o002_r00041","A"
"0beceb8a734859055b448c96855ffeb6d985db8436505cef461a78c612cdd28c","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,4],[2,4],[3,1],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[3,1],[1,2],[3,2],[1,4],[2,4],[3,4]],""S_beta"":[3,1,2,4],""BETA_STATUS"":[""STRICT_PASS"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[1,[],4,[1,2,3]],[2,[3],4,[1,2]],[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[3]},{""prefix"":[3],""argmin"":[1]},{""prefix"":[3,1],""argmin"":[2]},{""prefix"":[3,1,2],""argmin"":[4]},{""prefix"":[3,1,2,4],""argmin"":[]}]}","A_o002_r00042","A"
"65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o002_r00043","A"
"289004324b08c05289d088ece7659bf1589e11031e41c88b243d840ff4860908","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[2],4,[1,3]],[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o002_r00044","A"
"65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o002_r00045","A"
"70363939d1c824af8b02413be2ce151ba315a7dcfeba65534e9d21662b30564b","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[1,[],4,[1,2,3]],[2,[2],4,[1,3]],[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o002_r00046","A"
"06365582b5ac2955c7b7e93867da332245395da2260b283feb7ede45c19b8f32","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,4],[3,1],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[3,2],[1,4],[2,4],[3,4]],""S_beta"":[3,2,1,4],""BETA_STATUS"":[""STRICT_PASS"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[3],4,[1,2]],[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[3]},{""prefix"":[3],""argmin"":[2]},{""prefix"":[3,2],""argmin"":[1]},{""prefix"":[3,2,1],""argmin"":[4]},{""prefix"":[3,2,1,4],""argmin"":[]}]}","A_o002_r00047","A"
"fb64c3c790757cecf7c382b67151b0b6fbc0ae766d60fb63a07558af34321611","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,4],[3,1],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[3,2],[1,4],[2,4],[3,4]],""S_beta"":[3,2,1,4],""BETA_STATUS"":[""STRICT_PASS"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[1,[],4,[1,2,3]],[2,[3],4,[1,2]],[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[3]},{""prefix"":[3],""argmin"":[2]},{""prefix"":[3,2],""argmin"":[1]},{""prefix"":[3,2,1],""argmin"":[4]},{""prefix"":[3,2,1,4],""argmin"":[]}]}","A_o002_r00048","A"
"ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,3],[2,4],[3,4]],""EDD_C22"":true,""GEOM4"":[true,true,false,false],""G_beta_edges"":[[1,2],[1,3],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[1,2,3,4],""BETA_STATUS"":[""NA"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[2]},{""prefix"":[1,2],""argmin"":[3]},{""prefix"":[1,2,3],""argmin"":[4]},{""prefix"":[1,2,3,4],""argmin"":[]}]}","A_o003_r00049","A"
"bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,3],[2,4],[4,3]],""EDD_C22"":true,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[1,3],[2,3],[4,3],[1,4],[2,4]],""S_beta"":[1,2,4,3],""BETA_STATUS"":[""NA"",""NA"",""STRICT_PASS"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":3,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[2]},{""prefix"":[1,2],""argmin"":[4]},{""prefix"":[1,2,4],""argmin"":[3]},{""prefix"":[1,2,4,3],""argmin"":[]}]}","A_o003_r00050","A"
"3ca03539be6ab086d0397d6b9a775967db4072cea9c95a032895b43e34fcc9be","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,3],[2,4],[4,3]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[1,3],[2,3],[4,3],[1,4],[2,4]],""S_beta"":[1,2,4,3],""BETA_STATUS"":[""NA"",""NA"",""STRICT_PASS"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[1],4,[2,3]],[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":3,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[2]},{""prefix"":[1,2],""argmin"":[4]},{""prefix"":[1,2,4],""argmin"":[3]},{""prefix"":[1,2,4,3],""argmin"":[]}]}","A_o003_r00052","A"
"c05f23394596ae9fa98df31ef87a596f92c6c6244caad6bfd01272cc5daa4d63","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,4],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[3,2],[1,3],[1,4],[2,4],[3,4]],""S_beta"":[1,3,2,4],""BETA_STATUS"":[""NA"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[3]},{""prefix"":[1,3],""argmin"":[2]},{""prefix"":[1,3,2],""argmin"":[4]},{""prefix"":[1,3,2,4],""argmin"":[]}]}","A_o003_r00053","A"
"c23b3ba67a722e02ce17f0c28ffbf2fc60adf58875dfb5083ee34e0edb570b0b","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,4],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[3,2],[1,3],[1,4],[2,4],[3,4]],""S_beta"":[1,3,2,4],""BETA_STATUS"":[""NA"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[1],4,[2,3]],[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[3]},{""prefix"":[1,3],""argmin"":[2]},{""prefix"":[1,3,2],""argmin"":[4]},{""prefix"":[1,3,2,4],""argmin"":[]}]}","A_o003_r00054","A"
"87a1c0f2d61c0de63bae799fc5dd47cf3a40e996ffb463685e266659e21fd38e","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,3],[1,4],[2,1],[2,3],[2,4],[3,4]],""EDD_C22"":true,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[1,3],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,1,3,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[1]},{""prefix"":[2,1],""argmin"":[3]},{""prefix"":[2,1,3],""argmin"":[4]},{""prefix"":[2,1,3,4],""argmin"":[]}]}","A_o003_r00055","A"
"a13efc38b8d612d3156aadb1164ead20d0cb98eebacc3cb39e54ff04b0241757","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,3],[1,4],[2,1],[2,3],[2,4],[4,3]],""EDD_C22"":true,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[1,3],[2,3],[4,3],[1,4],[2,4]],""S_beta"":[2,1,4,3],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""STRICT_PASS"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":3,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[1]},{""prefix"":[2,1],""argmin"":[4]},{""prefix"":[2,1,4],""argmin"":[3]},{""prefix"":[2,1,4,3],""argmin"":[]}]}","A_o003_r00056","A"
"0df6bde542716c5744afcc5248bc12866f8ce2502be1abe144d6837c68e080a2","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,3],[2,4],[4,3]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[1,3],[2,3],[4,3],[1,4],[2,4]],""S_beta"":[1,2,4,3],""BETA_STATUS"":[""NA"",""NA"",""STRICT_PASS"",""NA""],""LAWLER_PARTITION_FAMILY"":[[1,[],4,[1,2,3]],[2,[1],4,[2,3]],[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":3,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[2]},{""prefix"":[1,2],""argmin"":[4]},{""prefix"":[1,2,4],""argmin"":[3]},{""prefix"":[1,2,4,3],""argmin"":[]}]}","A_o003_r00058","A"
"c05f23394596ae9fa98df31ef87a596f92c6c6244caad6bfd01272cc5daa4d63","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,4],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[3,2],[1,3],[1,4],[2,4],[3,4]],""S_beta"":[1,3,2,4],""BETA_STATUS"":[""NA"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[3]},{""prefix"":[1,3],""argmin"":[2]},{""prefix"":[1,3,2],""argmin"":[4]},{""prefix"":[1,3,2,4],""argmin"":[]}]}","A_o003_r00059","A"
"34b190b5610a41440aa52bd08cc4669f73a9fa8b3079a46009fd2c5df1db8934","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,4],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[3,2],[1,3],[1,4],[2,4],[3,4]],""S_beta"":[1,3,2,4],""BETA_STATUS"":[""NA"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[1,[],4,[1,2,3]],[2,[1],4,[2,3]],[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[3]},{""prefix"":[1,3],""argmin"":[2]},{""prefix"":[1,3,2],""argmin"":[4]},{""prefix"":[1,3,2,4],""argmin"":[]}]}","A_o003_r00060","A"
"a6e8f755912a2036daa82da85871299b04f26a37ce5645bead34dd133f460b87","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,3],[1,4],[2,1],[2,3],[2,4],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[1,3],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,1,3,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[1]},{""prefix"":[2,1],""argmin"":[3]},{""prefix"":[2,1,3],""argmin"":[4]},{""prefix"":[2,1,3,4],""argmin"":[]}]}","A_o003_r00061","A"
"5c200179a750bc19d10f8158a99c4a7ef1c6ca468862a28221f78e0f8b7ec91c","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,3],[1,4],[2,1],[2,3],[2,4],[4,3]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[1,3],[2,3],[4,3],[1,4],[2,4]],""S_beta"":[2,1,4,3],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""STRICT_PASS"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[2],4,[1,3]],[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":3,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[1]},{""prefix"":[2,1],""argmin"":[4]},{""prefix"":[2,1,4],""argmin"":[3]},{""prefix"":[2,1,4,3],""argmin"":[]}]}","A_o003_r00062","A"
"eeeb84a07001d490acb2e41ca051999ffeb0b61ed70ee0adf318857cb3d31a80","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,4],[2,4],[3,1],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[3,1],[1,2],[3,2],[1,4],[2,4],[3,4]],""S_beta"":[3,1,2,4],""BETA_STATUS"":[""STRICT_PASS"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[3],4,[1,2]],[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[3]},{""prefix"":[3],""argmin"":[1]},{""prefix"":[3,1],""argmin"":[2]},{""prefix"":[3,1,2],""argmin"":[4]},{""prefix"":[3,1,2,4],""argmin"":[]}]}","A_o003_r00065","A"
"0beceb8a734859055b448c96855ffeb6d985db8436505cef461a78c612cdd28c","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,4],[2,4],[3,1],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[3,1],[1,2],[3,2],[1,4],[2,4],[3,4]],""S_beta"":[3,1,2,4],""BETA_STATUS"":[""STRICT_PASS"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[1,[],4,[1,2,3]],[2,[3],4,[1,2]],[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[3]},{""prefix"":[3],""argmin"":[1]},{""prefix"":[3,1],""argmin"":[2]},{""prefix"":[3,1,2],""argmin"":[4]},{""prefix"":[3,1,2,4],""argmin"":[]}]}","A_o003_r00066","A"
"65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o003_r00067","A"
"289004324b08c05289d088ece7659bf1589e11031e41c88b243d840ff4860908","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[2],4,[1,3]],[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o003_r00068","A"
"65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o003_r00069","A"
"70363939d1c824af8b02413be2ce151ba315a7dcfeba65534e9d21662b30564b","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[1,[],4,[1,2,3]],[2,[2],4,[1,3]],[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o003_r00070","A"
"06365582b5ac2955c7b7e93867da332245395da2260b283feb7ede45c19b8f32","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,4],[3,1],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[3,2],[1,4],[2,4],[3,4]],""S_beta"":[3,2,1,4],""BETA_STATUS"":[""STRICT_PASS"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[3],4,[1,2]],[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[3]},{""prefix"":[3],""argmin"":[2]},{""prefix"":[3,2],""argmin"":[1]},{""prefix"":[3,2,1],""argmin"":[4]},{""prefix"":[3,2,1,4],""argmin"":[]}]}","A_o003_r00071","A"
"fb64c3c790757cecf7c382b67151b0b6fbc0ae766d60fb63a07558af34321611","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,4],[3,1],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[3,2],[1,4],[2,4],[3,4]],""S_beta"":[3,2,1,4],""BETA_STATUS"":[""STRICT_PASS"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[1,[],4,[1,2,3]],[2,[3],4,[1,2]],[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[3]},{""prefix"":[3],""argmin"":[2]},{""prefix"":[3,2],""argmin"":[1]},{""prefix"":[3,2,1],""argmin"":[4]},{""prefix"":[3,2,1,4],""argmin"":[]}]}","A_o003_r00072","A"
